learner,config,variant,level,threshold_rule,split,seed,feature_set,fit_seconds,n_train,pr_auc,roc_auc,brier,threshold,tp,fp,fn,tn,precision,recall,f1,mcc,n_flagged,alert_rate,R,ner,total_risk,ner_severity_weighted,total_risk_severity_weighted,recall_at_100,precision_at_100,recall_at_500,precision_at_500,recall_at_1000,precision_at_1000,recall_at_5000,precision_at_5000
xgboost,B,unweighted,decision,youden,test,42,no_origin_balance,122.60443000000669,4453834,0.817257678698113,0.9851784403883104,0.0003368547175556,0.0019162173848599,1093,17683,139,935479,0.0582126118449083,0.8871753246753247,0.1092562974810076,0.224579138029712,18776,0.0196732167218151,773.7010836478753,0.1313758764525216,125227.45062705466,0.1156983212857175,85463.08343297211,0.0811688311688311,1.0,0.4058441558441558,1.0,0.7589285714285714,0.935,0.8474025974025974,0.2088
xgboost,C,unweighted,decision,ner_optimal,val,42,no_origin_balance,122.60443000000669,4453834,0.8481750124473958,0.9855091044048696,0.0002872703457763,0.0019162173848599,1114,17992,118,935168,0.0583062912174186,0.9042207792207791,0.1095486281836955,0.2269569608359012,19106,0.0200190278208534,773.7010836478753,0.1146545932099288,109288.72787044923,0.1018926658048975,76968.13880214293,0.0811688311688311,1.0,0.4058441558441558,1.0,0.7857142857142857,0.968,0.8733766233766234,0.2152
xgboost,C,unweighted,decision,ner_optimal,test,42,no_origin_balance,122.60443000000669,4453834,0.817257678698113,0.9851784403883104,0.0003368547175556,0.0019162173848599,1093,17683,139,935479,0.0582126118449083,0.8871753246753247,0.1092562974810076,0.224579138029712,18776,0.0196732167218151,773.7010836478753,0.1313758764525216,125227.45062705466,0.1156983212857175,85463.08343297211,0.0811688311688311,1.0,0.4058441558441558,1.0,0.7589285714285714,0.935,0.8474025974025974,0.2088
logistic_regression,D,weighted,algorithm,fixed,val,42,no_origin_balance,17.317142599989893,4453834,0.16123913193460512,0.9681128630814084,0.06524320176725848,0.5,1091,84476,141,868684,0.012750242500029216,0.885551948051948,0.025138538462424684,0.10015813025299183,85567,0.08965603232214855,773.7010836478753,0.20307166029934692,193567.85279435042,0.20565803378051536,155350.88776756363,0.01948051948051948,0.24,0.13555194805194806,0.334,0.16964285714285715,0.209,0.7069805194805194,0.1742
logistic_regression,D,weighted,algorithm,fixed,test,42,no_origin_balance,17.317142599989893,4453834,0.1487063069716073,0.9656902882468814,0.06534063471390207,0.5,1077,84490,155,868672,0.012586628022485304,0.8741883116883117,0.024815954100853698,0.0987281066207939,85567,0.08965584444160378,773.7010836478753,0.21444998403592846,204413.66796542064,0.21274228739402853,157146.72136320468,0.022727272727272728,0.28,0.12824675324675325,0.316,0.16071428571428573,0.198,0.6753246753246753,0.1664
logistic_regression,E,weighted,algorithm+decision,ner_optimal,val,42,no_origin_balance,17.317142599989893,4453834,0.16123913193460512,0.9681128630814084,0.06524320176725848,0.5718259811401367,1065,54127,167,899033,0.019296274822438033,0.864448051948052,0.037749893662271376,0.12423708076517805,55192,0.05782948725471295,773.7010836478753,0.19233647915226698,183335.08096919514,0.18471754548746316,139532.76781955437,0.01948051948051948,0.24,0.13555194805194806,0.334,0.16964285714285715,0.209,0.7069805194805194,0.1742
logistic_regression,E,weighted,algorithm+decision,ner_optimal,test,42,no_origin_balance,17.317142599989893,4453834,0.1487063069716073,0.9656902882468814,0.06534063471390207,0.5718259811401367,1040,54487,192,898675,0.018729627028292544,0.8441558441558441,0.036646170651350445,0.12071433969039681,55527,0.05818037414317358,773.7010836478753,0.21300636224877972,203037.60806039203,0.20069008174133565,148244.09731644954,0.022727272727272728,0.28,0.12824675324675325,0.316,0.16071428571428573,0.198,0.6753246753246753,0.1664
logistic_regression,F,instance_weighted,algorithm,ner_optimal,val,42,no_origin_balance,15.713780999998562,4453834,0.26814550294718376,0.9641463985584792,0.04428363418493002,0.47364625334739685,1050,61799,182,891361,0.016706709732851755,0.8522727272727273,0.03277102417253164,0.11399443211713749,62849,0.06585239608043655,773.7010836478753,0.21256048420155743,202612.59722391327,0.1862631093879696,140700.26280932667,0.07467532467532467,0.92,0.14366883116883117,0.354,0.2012987012987013,0.248,0.7094155844155844,0.1748
logistic_regression,F,instance_weighted,algorithm,ner_optimal,test,42,no_origin_balance,15.713780999998562,4453834,0.2392930851475499,0.9592340351507276,0.04438827037171775,0.47364625334739685,1031,61810,201,891352,0.01640648621123152,0.8368506493506493,0.03218204235793548,0.11176678571213024,62841,0.06584387579972213,773.7010836478753,0.22799410220237804,217323.9178132229,0.19124432052510384,141266.78018738586,0.07224025974025974,0.89,0.12905844155844157,0.318,0.18506493506493507,0.228,0.6785714285714286,0.1672
logistic_regression,G,rus,data,ner_optimal,val,42,no_origin_balance,0.040100300015183166,11498,0.12682113590376537,0.967408132306864,0.06646315943141323,0.5665059685707092,1068,57781,164,895379,0.018148141854576968,0.8668831168831169,0.035552004793528734,0.12035164666698946,58849,0.06166124611270841,773.7010836478753,0.19373481855589744,184667.97771825152,0.18777774683954507,141844.3964394253,0.007305194805194805,0.09,0.0836038961038961,0.206,0.12743506493506493,0.157,0.685064935064935,0.1688
logistic_regression,G,rus,data,ner_optimal,test,42,no_origin_balance,0.040100300015183166,11498,0.11761523436739944,0.9651931055034948,0.06653114663589807,0.5665059685707092,1045,57989,187,895173,0.017701663448182404,0.8482142857142857,0.03467958716357482,0.11736018564405444,59034,0.061854957177014946,773.7010836478753,0.21262186212277145,202671.10264215263,0.2020394711935421,149240.8532075977,0.011363636363636364,0.14,0.08035714285714286,0.198,0.12256493506493507,0.151,0.6574675324675324,0.162
decision_tree,D,weighted,algorithm,fixed,val,42,no_origin_balance,40.48698539999896,4453834,0.7514003900541382,0.9815534340352773,0.0331572396752598,0.5,1104,27377,128,925783,0.038762683894526175,0.8961038961038961,0.07431090768350554,0.18303586460636995,28481,0.029842035557716327,773.7010836478753,0.13261726169042892,126410.73870692801,0.11971868658891442,90433.63831730184,0.08116883116883117,1.0,0.40584415584415584,1.0,0.6818181818181818,0.84,0.8368506493506493,0.2062
