learner,reference,reference_R_train,R_train,split_seed,model_seed,exact_seed_match,matched_by_determinism,same_test_observations,reference_pr_auc,pr_auc,delta_pr_auc,reference_ner,ner,delta_ner
random_forest,default,773.7010836478753,100.0,123,123,True,False,True,0.787039498853958,0.8122911599160263,0.02525166106206833,0.1240721185527404,0.10280950641661127,-0.021262612136129136
random_forest,default,773.7010836478753,100.0,123,42,True,False,True,0.7884614067650181,0.8156008914598144,0.027139484694796323,0.1322521755629341,0.1051768018902206,-0.027075373672713482
random_forest,default,773.7010836478753,100.0,123,456,True,False,True,0.7836183341761481,0.8148816391951959,0.03126330501904773,0.1328499334521572,0.1051958909276378,-0.027654042524519404
random_forest,default,773.7010836478753,100.0,123,789,True,False,True,0.7872525291113277,0.8119842981602092,0.024731769048881524,0.1278318693859789,0.105403515393169,-0.022428353992809902
random_forest,default,773.7010836478753,100.0,42,123,True,False,True,0.7543450675820219,0.7790836497005182,0.024738582118496333,0.1480643013253963,0.12580410524742702,-0.02226019607796928
random_forest,default,773.7010836478753,100.0,42,42,True,False,True,0.746743451938522,0.7761206366179823,0.029377184679460266,0.1468106177661884,0.12469551081410335,-0.022115106952085045
random_forest,default,773.7010836478753,100.0,42,456,True,False,True,0.7497554939061769,0.7794246433499831,0.029669149443806164,0.1527099984238568,0.1215036242594282,-0.03120637416442859
random_forest,default,773.7010836478753,100.0,42,789,True,False,True,0.743144141522048,0.7827402809267323,0.039596139404684316,0.144352689314369,0.12271061727036726,-0.021642072044001745
random_forest,default,773.7010836478753,100.0,456,123,True,False,True,0.7756890629916643,0.8066954973952809,0.031006434403616612,0.1390320858288719,0.11416276011993794,-0.02486932570893395
random_forest,default,773.7010836478753,100.0,456,42,True,False,True,0.7720827964235308,0.8032319135207557,0.0311491170972249,0.1441461025783764,0.11132756690821745,-0.03281853567015895
random_forest,default,773.7010836478753,100.0,456,456,True,False,True,0.7763820317570478,0.8052669177081234,0.028884885951075634,0.1388714541356479,0.11957631142051102,-0.019295142715136868
random_forest,default,773.7010836478753,100.0,456,789,True,False,True,0.7745950497702909,0.8068434325122629,0.03224838274197195,0.1458603515577518,0.11813905843654604,-0.027721293121205748
random_forest,default,773.7010836478753,100.0,789,123,True,False,True,0.7734860069331649,0.8099648280680444,0.036478821134879436,0.1323391082765855,0.1066326477838913,-0.02570646049269419
random_forest,default,773.7010836478753,100.0,789,42,True,False,True,0.7710857316780422,0.8081902239270241,0.037104492248981935,0.1226729239547154,0.10229618386902968,-0.020376740085685713
random_forest,default,773.7010836478753,100.0,789,456,True,False,True,0.7684044221874352,0.8096296634723342,0.04122524128489902,0.1224860989153904,0.10743184387060596,-0.015054255044784443
random_forest,default,773.7010836478753,100.0,789,789,True,False,True,0.7697078918671916,0.8108077484320165,0.041099856564824955,0.1279875691814327,0.10263914198527016,-0.025348427196162537
random_forest,default,773.7010836478753,2000.0,123,123,True,False,True,0.787039498853958,0.7673511874302921,-0.019688311423665894,0.1240721185527404,0.15035831973236594,0.026286201179625532
random_forest,default,773.7010836478753,2000.0,123,42,True,False,True,0.7884614067650181,0.7683265209641201,-0.02013488580089795,0.1322521755629341,0.1492544746616684,0.017002299098734325
random_forest,default,773.7010836478753,2000.0,123,456,True,False,True,0.7836183341761481,0.7693352288623688,-0.014283105313779298,0.1328499334521572,0.14992053224564533,0.01707059879348813
random_forest,default,773.7010836478753,2000.0,123,789,True,False,True,0.7872525291113277,0.7683055003016895,-0.018947028809638167,0.1278318693859789,0.1477351640191776,0.019903294633198704
random_forest,default,773.7010836478753,2000.0,42,123,True,False,True,0.7543450675820219,0.7289207878781955,-0.025424279703826436,0.1480643013253963,0.15788396755769085,0.00981966623229455
random_forest,default,773.7010836478753,2000.0,42,42,True,False,True,0.746743451938522,0.7204187617575734,-0.02632469018094863,0.1468106177661884,0.17513317513750282,0.028322557371314422
random_forest,default,773.7010836478753,2000.0,42,456,True,False,True,0.7497554939061769,0.7268127054310957,-0.022942788475081244,0.1527099984238568,0.1709688716260789,0.01825887320222211
random_forest,default,773.7010836478753,2000.0,42,789,True,False,True,0.743144141522048,0.7291316421849624,-0.014012499337085593,0.144352689314369,0.1685917865717078,0.024239097257338804
random_forest,default,773.7010836478753,2000.0,456,123,True,False,True,0.7756890629916643,0.7503146326332593,-0.02537443035840503,0.1390320858288719,0.15281535288059891,0.013783267051727027
random_forest,default,773.7010836478753,2000.0,456,42,True,False,True,0.7720827964235308,0.7554803679633495,-0.01660242846018134,0.1441461025783764,0.16035309975862763,0.01620699718025123
random_forest,default,773.7010836478753,2000.0,456,456,True,False,True,0.7763820317570478,0.7523668499112091,-0.02401518184583873,0.1388714541356479,0.15168442516381905,0.012812971028171166
random_forest,default,773.7010836478753,2000.0,456,789,True,False,True,0.7745950497702909,0.7539899097240085,-0.020605140046282444,0.1458603515577518,0.15611348919560247,0.010253137637850684
random_forest,default,773.7010836478753,2000.0,789,123,True,False,True,0.7734860069331649,0.7487430450133477,-0.024742961919817286,0.1323391082765855,0.14348109409246704,0.01114198581588155
random_forest,default,773.7010836478753,2000.0,789,42,True,False,True,0.7710857316780422,0.7496496577696378,-0.021436073908404407,0.1226729239547154,0.13304086930044473,0.010367945345729337
random_forest,default,773.7010836478753,2000.0,789,456,True,False,True,0.7684044221874352,0.7528716217119107,-0.015532800475524522,0.1224860989153904,0.1437471203516249,0.021261021436234498
random_forest,default,773.7010836478753,2000.0,789,789,True,False,True,0.7697078918671916,0.7547318785364158,-0.014976013330775806,0.1279875691814327,0.13651893161829137,0.008531362436858675
random_forest,default,773.7010836478753,5000.0,123,123,True,False,True,0.787039498853958,0.745386579374673,-0.041652919479284956,0.1240721185527404,0.17447689040083497,0.05040477184809457
random_forest,default,773.7010836478753,5000.0,123,42,True,False,True,0.7884614067650181,0.7373968540761533,-0.051064552688864784,0.1322521755629341,0.17036967146651846,0.038117495903584375
random_forest,default,773.7010836478753,5000.0,123,456,True,False,True,0.7836183341761481,0.7482200975991552,-0.035398236576992925,0.1328499334521572,0.17636192572448425,0.04351199227232705
random_forest,default,773.7010836478753,5000.0,123,789,True,False,True,0.7872525291113277,0.7467158785066159,-0.04053665060471179,0.1278318693859789,0.17628857444306587,0.04845670505708696
random_forest,default,773.7010836478753,5000.0,42,123,True,False,True,0.7543450675820219,0.6997337177278588,-0.05461134985416316,0.1480643013253963,0.19345714389763147,0.045392842572235165
random_forest,default,773.7010836478753,5000.0,42,42,True,False,True,0.746743451938522,0.6984729966353221,-0.048270455303199844,0.1468106177661884,0.19672109325786882,0.04991047549168043
random_forest,default,773.7010836478753,5000.0,42,456,True,False,True,0.7497554939061769,0.700676820990746,-0.04907867291543089,0.1527099984238568,0.1953274691112777,0.042617470687420916
random_forest,default,773.7010836478753,5000.0,42,789,True,False,True,0.743144141522048,0.6961592129995119,-0.04698492852253611,0.144352689314369,0.18135659604060983,0.03700390672624082
random_forest,default,773.7010836478753,5000.0,456,123,True,False,True,0.7756890629916643,0.7308116602493668,-0.044877402742297456,0.1390320858288719,0.1854710276039756,0.046438941775103715
random_forest,default,773.7010836478753,5000.0,456,42,True,False,True,0.7720827964235308,0.724100164539701,-0.047982631883829785,0.1441461025783764,0.18434617783486998,0.04020007525649358
random_forest,default,773.7010836478753,5000.0,456,456,True,False,True,0.7763820317570478,0.7273514174194127,-0.049030614337635114,0.1388714541356479,0.17904197211110703,0.04017051797545915
random_forest,default,773.7010836478753,5000.0,456,789,True,False,True,0.7745950497702909,0.7252226980186292,-0.04937235175166177,0.1458603515577518,0.18181039948532374,0.03595004792757195
random_forest,default,773.7010836478753,5000.0,789,123,True,False,True,0.7734860069331649,0.7184170983548498,-0.055068908578315146,0.1323391082765855,0.16873644241613034,0.03639733413954485
random_forest,default,773.7010836478753,5000.0,789,42,True,False,True,0.7710857316780422,0.7210585368386788,-0.050027194839363354,0.1226729239547154,0.17221567352093886,0.04954274956622347
random_forest,default,773.7010836478753,5000.0,789,456,True,False,True,0.7684044221874352,0.724371205836336,-0.04403321635109925,0.1224860989153904,0.17724210763459938,0.05475600871920898
random_forest,default,773.7010836478753,5000.0,789,789,True,False,True,0.7697078918671916,0.7257553525708652,-0.043952539296326365,0.1279875691814327,0.1754639719934711,0.04747640281203841
xgboost,default,773.7010836478753,1.0,123,123,True,False,True,0.8283351647239205,0.841324853088602,0.012989688364681506,0.1167519455190908,0.109794207446445,-0.006957738072645797
xgboost,default,773.7010836478753,1.0,123,42,True,False,True,0.8248751773828585,0.8409199819693604,0.016044804586501815,0.1194941681786775,0.1123512927184378,-0.0071428754602397004
xgboost,default,773.7010836478753,1.0,123,456,True,False,True,0.8246323655951001,0.8426204388549638,0.017988073259863735,0.1191077009139575,0.1084658440207706,-0.010641856893186905
xgboost,default,773.7010836478753,1.0,123,789,True,False,True,0.8251705528729397,0.843971650147884,0.01880109727494428,0.116569294134978,0.1081962258174196,-0.008373068317558408
xgboost,default,773.7010836478753,1.0,42,123,True,False,True,0.793669041176051,0.815903493251223,0.02223445207517205,0.1467555685389662,0.131157230773017,-0.01559833776594921
xgboost,default,773.7010836478753,1.0,42,42,True,False,True,0.7977492432799025,0.817257678698113,0.019508435418210568,0.1422510550296293,0.1313758764525216,-0.01087517857710768
xgboost,default,773.7010836478753,1.0,42,456,True,False,True,0.7979451040239316,0.8166811773286371,0.018736073304705503,0.1493712949823744,0.1340449985770076,-0.015326296405366785
xgboost,default,773.7010836478753,1.0,42,789,True,False,True,0.7969956877581315,0.817807052643664,0.02081136488553259,0.1435015799261058,0.1255692042321404,-0.017932375693965386
xgboost,default,773.7010836478753,1.0,456,123,True,False,True,0.8168826112947853,0.8374490119526069,0.02056640065782156,0.1266724334862321,0.118858836662697,-0.007813596823535107
xgboost,default,773.7010836478753,1.0,456,42,True,False,True,0.817585978020491,0.8345775848474781,0.016991606826987082,0.1302801506829888,0.1200862814016881,-0.010193869281300685
xgboost,default,773.7010836478753,1.0,456,456,True,False,True,0.8153872171997595,0.8357479352888872,0.02036071808912776,0.132611691238995,0.1149675152895575,-0.0176441759494375
xgboost,default,773.7010836478753,1.0,456,789,True,False,True,0.8155826642678626,0.8334657815065373,0.01788311723867464,0.1311038123548814,0.1208524593205984,-0.010251353034282984
xgboost,default,773.7010836478753,1.0,789,123,True,False,True,0.8253448223980756,0.842337079612535,0.016992257214459405,0.115171063051713,0.1092371250040663,-0.005933938047646706
xgboost,default,773.7010836478753,1.0,789,42,True,False,True,0.824915587634431,0.8392160059802548,0.014300418345823851,0.1203288396960146,0.1109971010169506,-0.009331738679064006
xgboost,default,773.7010836478753,1.0,789,456,True,False,True,0.824542498861577,0.8405271506468719,0.015984651785294846,0.1185742174938334,0.1075859415976361,-0.010988275896197303
xgboost,default,773.7010836478753,1.0,789,789,True,False,True,0.8234770459056854,0.8398015516993577,0.016324505793672284,0.1219950354364863,0.1103802313532524,-0.011614804083233898
xgboost,default,773.7010836478753,10.0,123,123,True,False,True,0.8283351647239205,0.8452988583797548,0.016963693655834278,0.1167519455190908,0.11192074059782443,-0.0048312049212663605
xgboost,default,773.7010836478753,10.0,123,42,True,False,True,0.8248751773828585,0.845233108826094,0.0203579314432355,0.1194941681786775,0.11165469160160874,-0.007839476577068766
xgboost,default,773.7010836478753,10.0,123,456,True,False,True,0.8246323655951001,0.8460812359504071,0.02144887035530696,0.1191077009139575,0.11342882475413997,-0.005678876159817534
xgboost,default,773.7010836478753,10.0,123,789,True,False,True,0.8251705528729397,0.8447848070408265,0.019614254167886758,0.116569294134978,0.10923261501922892,-0.00733667911574909
xgboost,default,773.7010836478753,10.0,42,123,True,False,True,0.793669041176051,0.8168167349635567,0.023147693787505697,0.1467555685389662,0.13226393228240763,-0.014491636256558582
xgboost,default,773.7010836478753,10.0,42,42,True,False,True,0.7977492432799025,0.8181658553747775,0.020416612094874997,0.1422510550296293,0.13191500453885835,-0.010336050490770937
xgboost,default,773.7010836478753,10.0,42,456,True,False,True,0.7979451040239316,0.8165753880050883,0.018630283981156737,0.1493712949823744,0.13142487046912746,-0.017946424513246934
xgboost,default,773.7010836478753,10.0,42,789,True,False,True,0.7969956877581315,0.8166132869642424,0.019617599206110947,0.1435015799261058,0.1354890877512048,-0.008012492174900993
xgboost,default,773.7010836478753,10.0,456,123,True,False,True,0.8168826112947853,0.8323962101689977,0.015513598874212331,0.1266724334862321,0.12483567941074633,-0.0018367540754857803
xgboost,default,773.7010836478753,10.0,456,42,True,False,True,0.817585978020491,0.8352370113928592,0.017651033372368174,0.1302801506829888,0.12471493618114576,-0.005565214501843024
xgboost,default,773.7010836478753,10.0,456,456,True,False,True,0.8153872171997595,0.8363538446298722,0.020966627430112683,0.132611691238995,0.12292117238937017,-0.009690518849624824
xgboost,default,773.7010836478753,10.0,456,789,True,False,True,0.8155826642678626,0.8335163190436062,0.0179336547757436,0.1311038123548814,0.1303183401263521,-0.0007854722285292881
xgboost,default,773.7010836478753,10.0,789,123,True,False,True,0.8253448223980756,0.8409917181580866,0.015646895760010993,0.115171063051713,0.108918415832273,-0.006252647219439994
xgboost,default,773.7010836478753,10.0,789,42,True,False,True,0.824915587634431,0.8418464561814337,0.016930868547002764,0.1203288396960146,0.10973798943226104,-0.01059085026375356
xgboost,default,773.7010836478753,10.0,789,456,True,False,True,0.824542498861577,0.840428478376342,0.015885979514765003,0.1185742174938334,0.10948694140155787,-0.009087276092275526
xgboost,default,773.7010836478753,10.0,789,789,True,False,True,0.8234770459056854,0.8418914163678504,0.018414370462164986,0.1219950354364863,0.11192231992919018,-0.010072715507296118
xgboost,default,773.7010836478753,50.0,123,123,True,False,True,0.8283351647239205,0.8367888819109953,0.008453717187074772,0.1167519455190908,0.11270347607655516,-0.004048469442535632
xgboost,default,773.7010836478753,50.0,123,42,True,False,True,0.8248751773828585,0.8391695024916772,0.014294325108818673,0.1194941681786775,0.11251263718010415,-0.006981530998573349
xgboost,default,773.7010836478753,50.0,123,456,True,False,True,0.8246323655951001,0.8404812657773254,0.01584890018222529,0.1191077009139575,0.11299636834106452,-0.00611133257289298
xgboost,default,773.7010836478753,50.0,123,789,True,False,True,0.8251705528729397,0.8400800745363843,0.014909521663444614,0.116569294134978,0.10985978175992915,-0.006709512375048854
xgboost,default,773.7010836478753,50.0,42,123,True,False,True,0.793669041176051,0.8091122260834392,0.015443184907388274,0.1467555685389662,0.13421357840478107,-0.012541990134185138
xgboost,default,773.7010836478753,50.0,42,42,True,False,True,0.7977492432799025,0.8098783995306954,0.012129156250792916,0.1422510550296293,0.13477675016336294,-0.007474304866266351
xgboost,default,773.7010836478753,50.0,42,456,True,False,True,0.7979451040239316,0.8106103296382311,0.012665225614299502,0.1493712949823744,0.13758361772726052,-0.011787677255113871
xgboost,default,773.7010836478753,50.0,42,789,True,False,True,0.7969956877581315,0.8120211380132882,0.01502545025515678,0.1435015799261058,0.1348443029840877,-0.008657276942018094
xgboost,default,773.7010836478753,50.0,456,123,True,False,True,0.8168826112947853,0.8264904777833016,0.009607866488516303,0.1266724334862321,0.12324963703633851,-0.0034227964498936003
xgboost,default,773.7010836478753,50.0,456,42,True,False,True,0.817585978020491,0.8274950533650581,0.009909075344567086,0.1302801506829888,0.12459939296776705,-0.0056807577152217376
xgboost,default,773.7010836478753,50.0,456,456,True,False,True,0.8153872171997595,0.8276123222738229,0.01222510507406338,0.132611691238995,0.1267566749242006,-0.005855016314794403
xgboost,default,773.7010836478753,50.0,456,789,True,False,True,0.8155826642678626,0.8287045578227494,0.013121893554886799,0.1311038123548814,0.12527933957293924,-0.005824472781942147
xgboost,default,773.7010836478753,50.0,789,123,True,False,True,0.8253448223980756,0.8349944826262887,0.00964966022821312,0.115171063051713,0.11356424398815686,-0.001606819063556142
xgboost,default,773.7010836478753,50.0,789,42,True,False,True,0.824915587634431,0.8359035768180955,0.010987989183664504,0.1203288396960146,0.10932787767117075,-0.011000962024843852
xgboost,default,773.7010836478753,50.0,789,456,True,False,True,0.824542498861577,0.8369239706984211,0.012381471836844016,0.1185742174938334,0.11324321997949763,-0.005330997514335772
xgboost,default,773.7010836478753,50.0,789,789,True,False,True,0.8234770459056854,0.8363175523920137,0.012840506486328285,0.1219950354364863,0.11225591037760174,-0.009739125058884551
xgboost,default,773.7010836478753,100.0,123,123,True,False,True,0.8283351647239205,0.8375029437446488,0.009167779020728295,0.1167519455190908,0.11020932532008426,-0.0065426201990065325
xgboost,default,773.7010836478753,100.0,123,42,True,False,True,0.8248751773828585,0.836193327444195,0.011318150061336407,0.1194941681786775,0.1138784659121706,-0.0056157022665069
xgboost,default,773.7010836478753,100.0,123,456,True,False,True,0.8246323655951001,0.8367571928881178,0.01212482729301767,0.1191077009139575,0.10914093294295135,-0.009966767971006152
xgboost,default,773.7010836478753,100.0,123,789,True,False,True,0.8251705528729397,0.838477919852754,0.013307366979814272,0.116569294134978,0.11627692073523799,-0.0002923733997400174
xgboost,default,773.7010836478753,100.0,42,123,True,False,True,0.793669041176051,0.8053071891755501,0.011638147999499138,0.1467555685389662,0.1358218571108086,-0.010933711428157605
xgboost,default,773.7010836478753,100.0,42,42,True,False,True,0.7977492432799025,0.8075650456337491,0.009815802353846603,0.1422510550296293,0.13444417470743214,-0.007806880322197146
xgboost,default,773.7010836478753,100.0,42,456,True,False,True,0.7979451040239316,0.8092770317212167,0.011331927697285082,0.1493712949823744,0.12708137646036058,-0.022289918522013813
xgboost,default,773.7010836478753,100.0,42,789,True,False,True,0.7969956877581315,0.80679052804545,0.009794840287318585,0.1435015799261058,0.13813270656097412,-0.005368873365131671
xgboost,default,773.7010836478753,100.0,456,123,True,False,True,0.8168826112947853,0.825519313151109,0.008636701856323703,0.1266724334862321,0.12498002166260154,-0.0016924118236305713
xgboost,default,773.7010836478753,100.0,456,42,True,False,True,0.817585978020491,0.8255819692318925,0.007995991211401487,0.1302801506829888,0.12280513304828002,-0.007475017634708772
xgboost,default,773.7010836478753,100.0,456,456,True,False,True,0.8153872171997595,0.8256445222073752,0.01025730500761568,0.132611691238995,0.12747940654088108,-0.005132284698113915
xgboost,default,773.7010836478753,100.0,456,789,True,False,True,0.8155826642678626,0.8256768440554638,0.010094179787601187,0.1311038123548814,0.12626410632870952,-0.004839706026171869
xgboost,default,773.7010836478753,100.0,789,123,True,False,True,0.8253448223980756,0.8290068500801879,0.003662027682112323,0.115171063051713,0.11046458111158639,-0.004706481940126614
xgboost,default,773.7010836478753,100.0,789,42,True,False,True,0.824915587634431,0.8324128987159497,0.007497311081518743,0.1203288396960146,0.1108704851118777,-0.009458354584136894
xgboost,default,773.7010836478753,100.0,789,456,True,False,True,0.824542498861577,0.8333949154397822,0.008852416578205125,0.1185742174938334,0.11586524101131086,-0.0027089764825225376
xgboost,default,773.7010836478753,100.0,789,789,True,False,True,0.8234770459056854,0.8319037062504548,0.008426660344769465,0.1219950354364863,0.11634382363377017,-0.005651211802716119
xgboost,default,773.7010836478753,2000.0,123,123,True,False,True,0.8283351647239205,0.8202569119988873,-0.008078252725033264,0.1167519455190908,0.12374167539853138,0.00698972987944059
xgboost,default,773.7010836478753,2000.0,123,42,True,False,True,0.8248751773828585,0.8205839861971842,-0.004291191185674337,0.1194941681786775,0.12818344829601935,0.008689280117341852
xgboost,default,773.7010836478753,2000.0,123,456,True,False,True,0.8246323655951001,0.8194553792946268,-0.005176986300473363,0.1191077009139575,0.12403510926486788,0.004927408350910378
xgboost,default,773.7010836478753,2000.0,123,789,True,False,True,0.8251705528729397,0.8203426527915456,-0.00482790008139411,0.116569294134978,0.12143710916824203,0.004867815033264028
xgboost,default,773.7010836478753,2000.0,42,123,True,False,True,0.793669041176051,0.7909448653487782,-0.002724175827272801,0.1467555685389662,0.1472523221581985,0.000496753619232293
xgboost,default,773.7010836478753,2000.0,42,42,True,False,True,0.7977492432799025,0.7903597793097741,-0.007389463970128407,0.1422510550296293,0.14794502910679602,0.005693974077166736
xgboost,default,773.7010836478753,2000.0,42,456,True,False,True,0.7979451040239316,0.7893347666287236,-0.008610337395208001,0.1493712949823744,0.1481954613208934,-0.001175833661480996
xgboost,default,773.7010836478753,2000.0,42,789,True,False,True,0.7969956877581315,0.7930534853621353,-0.003942202395996186,0.1435015799261058,0.15223670676585083,0.008735126839745033
xgboost,default,773.7010836478753,2000.0,456,123,True,False,True,0.8168826112947853,0.8114001795436012,-0.005482431751184125,0.1266724334862321,0.13213183150920846,0.005459398022976347
xgboost,default,773.7010836478753,2000.0,456,42,True,False,True,0.817585978020491,0.8136286360447634,-0.003957341975727613,0.1302801506829888,0.13538204564273162,0.0051018949597428365
xgboost,default,773.7010836478753,2000.0,456,456,True,False,True,0.8153872171997595,0.809437697048389,-0.005949520151370513,0.132611691238995,0.13855105731212344,0.005939366073128449
xgboost,default,773.7010836478753,2000.0,456,789,True,False,True,0.8155826642678626,0.8089047551206938,-0.0066779091471688146,0.1311038123548814,0.13206595497168597,0.0009621426168045788
xgboost,default,773.7010836478753,2000.0,789,123,True,False,True,0.8253448223980756,0.816504727348849,-0.00884009504922656,0.115171063051713,0.12487858411114898,0.00970752105943598
xgboost,default,773.7010836478753,2000.0,789,42,True,False,True,0.824915587634431,0.8177357318166251,-0.007179855817805891,0.1203288396960146,0.12628952406011854,0.005960684364103935
xgboost,default,773.7010836478753,2000.0,789,456,True,False,True,0.824542498861577,0.8170556586124103,-0.007486840249166793,0.1185742174938334,0.13158737234922668,0.013013154855393283
xgboost,default,773.7010836478753,2000.0,789,789,True,False,True,0.8234770459056854,0.8179643839380091,-0.005512661967676302,0.1219950354364863,0.1225233475810516,0.0005283121445653072
xgboost,default,773.7010836478753,5000.0,123,123,True,False,True,0.8283351647239205,0.8131655775663309,-0.015169587157589648,0.1167519455190908,0.1307098817147945,0.013957936195703707
xgboost,default,773.7010836478753,5000.0,123,42,True,False,True,0.8248751773828585,0.8130783763297488,-0.011796801053109762,0.1194941681786775,0.1317406376189202,0.012246469440242685
xgboost,default,773.7010836478753,5000.0,123,456,True,False,True,0.8246323655951001,0.814517889996875,-0.010114475598225092,0.1191077009139575,0.13013362465169098,0.011025923737733478
xgboost,default,773.7010836478753,5000.0,123,789,True,False,True,0.8251705528729397,0.8173643457265253,-0.007806207146414446,0.116569294134978,0.12833672493424178,0.011767430799263776
xgboost,default,773.7010836478753,5000.0,42,123,True,False,True,0.793669041176051,0.7850495371139968,-0.00861950406205414,0.1467555685389662,0.15598333818898105,0.009227769650014844
xgboost,default,773.7010836478753,5000.0,42,42,True,False,True,0.7977492432799025,0.7861335439671185,-0.011615699312783945,0.1422510550296293,0.1594686699785216,0.017217614948892318
xgboost,default,773.7010836478753,5000.0,42,456,True,False,True,0.7979451040239316,0.7835858681482414,-0.014359235875690213,0.1493712949823744,0.1505479611011921,0.0011766661188176986
xgboost,default,773.7010836478753,5000.0,42,789,True,False,True,0.7969956877581315,0.7863413120725083,-0.010654375685623108,0.1435015799261058,0.1535280381665949,0.010026458240489117
xgboost,default,773.7010836478753,5000.0,456,123,True,False,True,0.8168826112947853,0.8043435204132102,-0.012539090881575121,0.1266724334862321,0.14181231539667777,0.015139881910445657
xgboost,default,773.7010836478753,5000.0,456,42,True,False,True,0.817585978020491,0.8056054060658977,-0.011980571954593344,0.1302801506829888,0.14091480631565528,0.010634655632666495
xgboost,default,773.7010836478753,5000.0,456,456,True,False,True,0.8153872171997595,0.8031415849138309,-0.012245632285928565,0.132611691238995,0.14190390052111884,0.009292209282123848
xgboost,default,773.7010836478753,5000.0,456,789,True,False,True,0.8155826642678626,0.8010344889675473,-0.01454817530031538,0.1311038123548814,0.13709984109218448,0.005996028737303094
xgboost,default,773.7010836478753,5000.0,789,123,True,False,True,0.8253448223980756,0.8139634616387778,-0.011381360759297854,0.115171063051713,0.1283637962117952,0.013192733160082196
xgboost,default,773.7010836478753,5000.0,789,42,True,False,True,0.824915587634431,0.8100413033693843,-0.014874284265046667,0.1203288396960146,0.13583202313038747,0.015503183434372875
xgboost,default,773.7010836478753,5000.0,789,456,True,False,True,0.824542498861577,0.8124436394309713,-0.012098859430605735,0.1185742174938334,0.12842527108484575,0.009851053591012349
xgboost,default,773.7010836478753,5000.0,789,789,True,False,True,0.8234770459056854,0.8084282354242955,-0.01504881048138984,0.1219950354364863,0.13325165242870743,0.011256616992221136
